raw_material,activity_name,reference_product,location,exchange_type,input_name,input_database,input_code,amount,unit,comment
Nickel concentrate,"nickel mine operation and benefication to nickel concentrate, 16% Ni","nickel concentrate, 16% Ni",CA-QC,technosphere,"market for sulfidic tailings, from nickel mine operation",ecoinvent-3.10-cutoff,d1f92ee4695761dcf06ecdd1357ce92a,-6.988,kilogram,"Calculated Value based on the Environmental Impact Assessment and a conversion factor (ore mined in 2010/expected amount of ore according to ElA).  
The sulfidic tailings, off-site dataset is used as a proxy, composition of leachage to water may not fully correspond. For the modelled mine, sulfidic tailings remain on site. The landuse in the tailing dataset is much smaller than the one of the modelled mine. Landuse is hence directly added in this mine operation dataset."
Nickel concentrate,"nickel mine operation and benefication to nickel concentrate, 16% Ni","nickel concentrate, 16% Ni",CA-QC,biosphere,Arsenic ion,biosphere3,7348af7c-e102-4a03-a0df-efce16469eed,9.582e-09,kilogram,"Measured Value. National Pollutant Release Inventory (NPRI), 2010. This is Canada's legislated, publicly accessible inventory of pollutant releases (to air, water and land), disposals and transfers for recycling.
http://www.ec.gc.ca/inrp-npri/"
Nickel concentrate,"nickel mine operation and benefication to nickel concentrate, 16% Ni","nickel concentrate, 16% Ni",CA-QC,biosphere,Dinitrogen monoxide,biosphere3,afd6d670-bbb0-4625-9730-04088a5b035e,4.555e-05,kilogram,"Calculated Value. National Pollutant Release Inventory (NPRI), 2010. This is Canada's legislated, publicly accessible inventory of pollutant releases (to air, water and land), disposals and transfers for recycling.
http://www.ec.gc.ca/inrp-npri/
Dinitrogen monoxide emissions from diesel burning processes were substracted from the value measured on site."
Nickel concentrate,"nickel mine operation and benefication to nickel concentrate, 16% Ni","nickel concentrate, 16% Ni",CA-QC,biosphere,Lead II,biosphere3,2718482b-8399-442e-b89a-52fbcc22d2e6,2.948e-09,kilogram,"Measured Value. National Pollutant Release Inventory (NPRI), 2010. This is Canada's legislated, publicly accessible inventory of pollutant releases (to air, water and land), disposals and transfers for recycling.
http://www.ec.gc.ca/inrp-npri/"
Nickel concentrate,"nickel mine operation and benefication to nickel concentrate, 16% Ni","nickel concentrate, 16% Ni",CA-QC,biosphere,Manganese II,biosphere3,2460f868-54a9-404c-bec8-c809a44ae72c,2.818e-08,kilogram,"Measured Value. National Pollutant Release Inventory (NPRI), 2010. This is Canada's legislated, publicly accessible inventory of pollutant releases (to air, water and land), disposals and transfers for recycling.
http://www.ec.gc.ca/inrp-npri/"
Nickel concentrate,"nickel mine operation and benefication to nickel concentrate, 16% Ni","nickel concentrate, 16% Ni",CA-QC,biosphere,Mercury II,biosphere3,5ec9c16a-959d-44cd-be7d-a935727d2151,9.582e-11,kilogram,"Measured Value. National Pollutant Release Inventory (NPRI), 2010. This is Canada's legislated, publicly accessible inventory of pollutant releases (to air, water and land), disposals and transfers for recycling.
http://www.ec.gc.ca/inrp-npri/"
Nickel concentrate,"nickel mine operation and benefication to nickel concentrate, 16% Ni","nickel concentrate, 16% Ni",CA-QC,biosphere,"Methane, fossil",biosphere3,70ef743b-3ed5-4a6d-b192-fb6d62378555,0.0001284,kilogram,"Calculated Value. National Pollutant Release Inventory (NPRI), 2010. This is Canada's legislated, publicly accessible inventory of pollutant releases (to air, water and land), disposals and transfers for recycling.
http://www.ec.gc.ca/inrp-npri/
Methane emissions from diesel burning processes were substracted from the value measured on site."
Nickel concentrate,"nickel mine operation and benefication to nickel concentrate, 16% Ni","nickel concentrate, 16% Ni",CA-QC,biosphere,Arsenic ion,biosphere3,8c8ffaa5-84ed-4668-ba7d-80fd0f47013f,3.326e-08,kilogram,"Measured Value. National Pollutant Release Inventory (NPRI), 2010. This is Canada's legislated, publicly accessible inventory of pollutant releases (to air, water and land), disposals and transfers for recycling.
http://www.ec.gc.ca/inrp-npri/
In dataset ''sulfidic tailing, off-site'' only emissions via bottom leaching are considered. Hence, emissions to water contained in the final effluent are added."
Nickel concentrate,"nickel mine operation and benefication to nickel concentrate, 16% Ni","nickel concentrate, 16% Ni",CA-QC,biosphere,Cadmium II,biosphere3,af83b42f-a4e6-4457-be74-46a87798f82a,3.85e-09,kilogram,"Measured Value. National Pollutant Release Inventory (NPRI), 2010. This is Canada's legislated, publicly accessible inventory of pollutant releases (to air, water and land), disposals and transfers for recycling.
http://www.ec.gc.ca/inrp-npri/
In dataset ''sulfidic tailing, off-site'' only emissions via bottom leaching are considered. Hence, emissions to water contained in the final effluent are added."
Nickel concentrate,"nickel mine operation and benefication to nickel concentrate, 16% Ni","nickel concentrate, 16% Ni",CA-QC,biosphere,Chromium III,biosphere3,e34d3da4-a3d5-41be-84b5-458afe32c990,2.818e-08,kilogram,"Measured Value. National Pollutant Release Inventory (NPRI), 2010. This is Canada's legislated, publicly accessible inventory of pollutant releases (to air, water and land), disposals and transfers for recycling.
http://www.ec.gc.ca/inrp-npri/
In dataset ''sulfidic tailing, off-site'' only emissions via bottom leaching are considered. Hence, emissions to water contained in the final effluent are added."
Nickel concentrate,"nickel mine operation and benefication to nickel concentrate, 16% Ni","nickel concentrate, 16% Ni",CA-QC,biosphere,Cobalt II,biosphere3,d4291dd5-dae8-47fa-bf06-466fcecbc210,2.255e-08,kilogram,"Measured Value. National Pollutant Release Inventory (NPRI), 2010. This is Canada's legislated, publicly accessible inventory of pollutant releases (to air, water and land), disposals and transfers for recycling.
http://www.ec.gc.ca/inrp-npri/
In dataset ''sulfidic tailing, off-site'' only emissions via bottom leaching are considered. Hence, emissions to water contained in the final effluent are added."
Nickel concentrate,"nickel mine operation and benefication to nickel concentrate, 16% Ni","nickel concentrate, 16% Ni",CA-QC,biosphere,Copper ion,biosphere3,6d9550e2-e670-44c1-bad8-c0c4975ffca7,4.509e-08,kilogram,"Measured Value. National Pollutant Release Inventory (NPRI), 2010. This is Canada's legislated, publicly accessible inventory of pollutant releases (to air, water and land), disposals and transfers for recycling.
http://www.ec.gc.ca/inrp-npri/
In dataset ''sulfidic tailing, off-site'' only emissions via bottom leaching are considered. Hence, emissions to water contained in the final effluent are added."
Nickel concentrate,"nickel mine operation and benefication to nickel concentrate, 16% Ni","nickel concentrate, 16% Ni",CA-QC,biosphere,Lead II,biosphere3,b3ebdcc3-c588-4997-95d2-9785b26b34e1,1.296e-08,kilogram,"Measured Value. National Pollutant Release Inventory (NPRI), 2010. This is Canada's legislated, publicly accessible inventory of pollutant releases (to air, water and land), disposals and transfers for recycling.
http://www.ec.gc.ca/inrp-npri/
In dataset ''sulfidic tailing, off-site'' only emissions via bottom leaching are considered. Hence, emissions to water contained in the final effluent are added."
Nickel concentrate,"nickel mine operation and benefication to nickel concentrate, 16% Ni","nickel concentrate, 16% Ni",CA-QC,biosphere,Manganese II,biosphere3,f532985c-90b7-46fc-aac9-b039b40e22f1,4.622e-07,kilogram,"Measured Value. National Pollutant Release Inventory (NPRI), 2010. This is Canada's legislated, publicly accessible inventory of pollutant releases (to air, water and land), disposals and transfers for recycling.
http://www.ec.gc.ca/inrp-npri/
In dataset ''sulfidic tailing, off-site'' only emissions via bottom leaching are considered. Hence, emissions to water contained in the final effluent are added."
Nickel concentrate,"nickel mine operation and benefication to nickel concentrate, 16% Ni","nickel concentrate, 16% Ni",CA-QC,biosphere,Mercury II,biosphere3,66bfb434-78ab-4183-b1a7-7f87d08974fa,3.382e-10,kilogram,"Measured Value. National Pollutant Release Inventory (NPRI), 2010. This is Canada's legislated, publicly accessible inventory of pollutant releases (to air, water and land), disposals and transfers for recycling.
http://www.ec.gc.ca/inrp-npri/
In dataset ''sulfidic tailing, off-site'' only emissions via bottom leaching are considered. Hence, emissions to water contained in the final effluent are added."
Nickel concentrate,"nickel mine operation and benefication to nickel concentrate, 16% Ni","nickel concentrate, 16% Ni",CA-QC,biosphere,Nickel II,biosphere3,9798359e-a3ee-4362-a038-23a188582c6e,2.745e-06,kilogram,"Measured Value. National Pollutant Release Inventory (NPRI), 2010. This is Canada's legislated, publicly accessible inventory of pollutant releases (to air, water and land), disposals and transfers for recycling.
http://www.ec.gc.ca/inrp-npri/
In dataset ''sulfidic tailing, off-site'' only emissions via bottom leaching are considered. Hence, emissions to water contained in the final effluent are added."
Nickel concentrate,"nickel mine operation and benefication to nickel concentrate, 16% Ni","nickel concentrate, 16% Ni",CA-QC,biosphere,Nitrate,biosphere3,7ce56135-2ca5-4fba-ad52-d62a34bfeb35,6.2e-05,kilogram,"Measured Value. National Pollutant Release Inventory (NPRI), 2010. This is Canada's legislated, publicly accessible inventory of pollutant releases (to air, water and land), disposals and transfers for recycling.
http://www.ec.gc.ca/inrp-npri/
In dataset ''sulfidic tailing, off-site'' only emissions via bottom leaching are considered. Hence, emissions to water contained in the final effluent are added."
Nickel concentrate,"nickel mine operation and benefication to nickel concentrate, 16% Ni","nickel concentrate, 16% Ni",CA-QC,biosphere,Phosphorus,biosphere3,b2631209-8374-431e-b7d5-56c96c6b6d79,9.357e-07,kilogram,"Measured Value. National Pollutant Release Inventory (NPRI), 2010. This is Canada's legislated, publicly accessible inventory of pollutant releases (to air, water and land), disposals and transfers for recycling.
http://www.ec.gc.ca/inrp-npri/
In dataset ''sulfidic tailing, off-site'' only emissions via bottom leaching are considered. Hence, emissions to water contained in the final effluent are added."
Nickel concentrate,"nickel mine operation and benefication to nickel concentrate, 16% Ni","nickel concentrate, 16% Ni",CA-QC,biosphere,Water,biosphere3,2404b41a-2eed-4e9d-8ab6-783946fdf5d6,0.007035,cubic meter,Estimation Value based on the amount of water entering the process. Water going throught the water treatment is higher because of the additionnal rain water.
Nickel concentrate,"nickel mine operation and benefication to nickel concentrate, 16% Ni","nickel concentrate, 16% Ni",CA-QC,biosphere,Zinc II,biosphere3,541b633c-17a3-4047-bce6-0c0e4fdb7c10,4.509e-08,kilogram,"Measured Value. National Pollutant Release Inventory (NPRI), 2010. This is Canada's legislated, publicly accessible inventory of pollutant releases (to air, water and land), disposals and transfers for recycling.
http://www.ec.gc.ca/inrp-npri/
In dataset ''sulfidic tailing, off-site'' only emissions via bottom leaching are considered. Hence, emissions to water contained in the final effluent are added."
Nickel concentrate,"nickel mine operation and benefication to nickel concentrate, 16% Ni","nickel concentrate, 16% Ni",CA-QC,biosphere,Cobalt,biosphere3,d0779a5e-6969-4144-954e-ceb81fb83f15,0.003607,kilogram,500 ppm Co in ore; Measured Value (year 2009). Real concentration in ore is 0.05%.
Nickel concentrate,"nickel mine operation and benefication to nickel concentrate, 16% Ni","nickel concentrate, 16% Ni",CA-QC,biosphere,Copper,biosphere3,a9ac40a0-9bea-4c48-afa7-66aa6eb90624,0.04905,kilogram,680 ppm Cu in ore; Measured Value. Real concentration in ore is 0.68%.
Nickel concentrate,"nickel mine operation and benefication to nickel concentrate, 16% Ni","nickel concentrate, 16% Ni",CA-QC,biosphere,Gold,biosphere3,d080e6a4-42c6-484e-b5d7-d74693aec7d9,7.44083922908026e-07,kilogram,"0.1 ppb Au in ore; Calculated Value. Amount not known, hence calculated based on the concentrate composition and the recuperation rate for copper (0.8198)."
Nickel concentrate,"nickel mine operation and benefication to nickel concentrate, 16% Ni","nickel concentrate, 16% Ni",CA-QC,biosphere,Nickel,biosphere3,974213ef-1ba0-40e5-bc7b-52ef099e9e09,0.1767,kilogram,2.5% Ni in ore; Measured Value. Real concentration in ore is 2.45%.
Nickel concentrate,"nickel mine operation and benefication to nickel concentrate, 16% Ni","nickel concentrate, 16% Ni",CA-QC,biosphere,"Occupation, industrial area",biosphere3,fe9c3a98-a6d2-452d-a9a4-a13e64f1b95b,0.03714,square meter-year,Calculated Value. See comments in the exchange properties.
Nickel concentrate,"nickel mine operation and benefication to nickel concentrate, 16% Ni","nickel concentrate, 16% Ni",CA-QC,biosphere,Palladium,biosphere3,edc69c63-a776-4dbf-acbf-e0368914980a,1.18077579897536e-05,kilogram,"16 ppb Pd in ore; Calculated Value. Amount not known, hence calculated based on the concentrate composition and the recuperation rate for copper (0.8198)."
Nickel concentrate,"nickel mine operation and benefication to nickel concentrate, 16% Ni","nickel concentrate, 16% Ni",CA-QC,biosphere,Platinum,biosphere3,d13b2665-505d-49e2-8edd-dc966b0342af,3.41546718711881e-06,kilogram,"4.7 ppb Pt in ore; Calculated Value. Amount not known, hence calculated based on the concentrate composition and the recuperation rate for copper (0.8198)."
Nickel concentrate,"nickel mine operation and benefication to nickel concentrate, 16% Ni","nickel concentrate, 16% Ni",CA-QC,biosphere,Rhodium,biosphere3,4803f22f-6950-489b-914d-fa953a8081f6,1.15881922420102e-06,kilogram,"1.6 ppb Rh in ore; Calculated Value. Amount not known, hence calculated based on the concentrate composition and the recuperation rate for copper (0.8198)."
Nickel concentrate,"nickel mine operation and benefication to nickel concentrate, 16% Ni","nickel concentrate, 16% Ni",CA-QC,biosphere,Silver,biosphere3,361a64cb-ab76-4a72-9ea1-c07d6a20c124,1.31739448646011e-05,kilogram,"18 ppb Ag in ore; Calculated Value. Amount not known, hence calculated based on the concentrate composition and the recuperation rate for copper (0.8198)."
Nickel concentrate,"nickel mine operation and benefication to nickel concentrate, 16% Ni","nickel concentrate, 16% Ni",CA-QC,biosphere,"Transformation, from unspecified",biosphere3,29630a65-f38c-48a5-9744-c0121f586640,0.0009285,square meter,Calculated Value. See comments in the exchange properties.
Nickel concentrate,"nickel mine operation and benefication to nickel concentrate, 16% Ni","nickel concentrate, 16% Ni",CA-QC,biosphere,"Transformation, to industrial area",biosphere3,4624deff-2016-41d4-b2bf-3db8dab88779,0.0009285,square meter,Calculated Value. See comments in the exchange properties.
Nickel concentrate,"nickel mine operation and benefication to nickel concentrate, 16% Ni","nickel concentrate, 16% Ni",CA-QC,biosphere,"Water, river",biosphere3,8c75e7ab-8ab8-41e4-b394-c166ff5b050d,0.007035,cubic meter,Calculated Value based on the Environmental Impact Assessment and a conversion factor (ore mined in 2010/expected amount of ore according to ElA).
